codec,corpus,direction,level,block,ratio,throughput_MBps,p50_us,p99_us,p999_us,cpu_frac,cores_freed
iaa-deflate,ingress-7-1292095b.bin,compress,6,0,0.3078,990.3,1301.44,1309.36,1312.82,1.000,0.000
iaa-deflate,ingress-7-1292095b.bin,decompress,6,0,0.3078,2587.9,497.53,503.15,503.18,1.000,0.000
iaa-deflate,ingress-7-1292095b.bin,compress,9,8192,0.0354,503.0,19.05,20.45,20.48,0.991,0.009
iaa-deflate,ingress-7-1292095b.bin,decompress,9,8192,0.0354,1724.7,3.05,8.95,9.04,1.000,0.000
iaa-deflate,ingress-7-1292095b.bin,compress,9,16384,0.0275,651.9,21.31,30.30,30.32,1.000,0.000
iaa-deflate,ingress-7-1292095b.bin,decompress,9,16384,0.0275,2541.8,4.88,11.38,11.40,1.000,0.000
iaa-deflate,ingress-7-1292095b.bin,compress,9,32768,0.0235,767.3,37.87,48.23,48.24,1.000,0.000
iaa-deflate,ingress-7-1292095b.bin,decompress,9,32768,0.0235,3640.5,7.18,14.26,14.27,1.000,0.000
iaa-deflate,ingress-7-1292095b.bin,compress,9,65536,0.0707,852.4,72.95,82.11,82.12,1.000,0.000
iaa-deflate,ingress-7-1292095b.bin,decompress,9,65536,0.0707,3839.1,14.76,22.37,22.37,1.000,0.000
iaa-deflate,ingress-7-1292095b.bin,compress,9,131072,0.1337,918.7,138.43,148.66,148.68,1.000,0.000
iaa-deflate,ingress-7-1292095b.bin,decompress,9,131072,0.1337,3135.9,39.57,47.00,47.01,1.000,0.000
iaa-deflate,ingress-7-1292095b.bin,compress,9,0,0.3078,990.4,1301.14,1308.97,1309.00,1.000,0.000
iaa-deflate,ingress-7-1292095b.bin,decompress,9,0,0.3078,2588.0,497.51,503.19,503.19,1.000,0.000
iaa-deflate,egress-2-12553b.bin,compress,1,8192,0.2357,450.7,14.62,22.32,22.35,1.000,0.000
iaa-deflate,egress-2-12553b.bin,decompress,1,8192,0.2357,1287.9,4.64,10.44,10.44,1.000,0.000
iaa-deflate,egress-2-12553b.bin,compress,1,16384,0.3174,541.9,19.59,27.82,27.83,1.000,0.000
iaa-deflate,egress-2-12553b.bin,decompress,1,16384,0.3174,1363.6,7.50,13.72,13.72,1.000,0.000
iaa-deflate,egress-2-12553b.bin,compress,1,32768,0.3174,504.8,20.45,31.95,33.77,1.000,0.000
iaa-deflate,egress-2-12553b.bin,decompress,1,32768,0.3174,1264.1,9.11,15.10,15.12,1.000,0.000
iaa-deflate,egress-2-12553b.bin,compress,1,65536,0.3174,503.4,23.29,30.15,30.24,1.000,0.000
iaa-deflate,egress-2-12553b.bin,decompress,1,65536,0.3174,1282.1,7.55,15.06,15.09,1.000,0.000
iaa-deflate,egress-2-12553b.bin,compress,1,131072,0.3174,501.4,20.12,30.17,30.17,1.000,0.000
iaa-deflate,egress-2-12553b.bin,decompress,1,131072,0.3174,1264.8,8.30,15.07,15.11,1.000,0.000
iaa-deflate,egress-2-12553b.bin,compress,1,0,0.3174,503.4,20.07,30.13,30.14,1.000,0.000
iaa-deflate,egress-2-12553b.bin,decompress,1,0,0.3174,1276.7,8.17,15.09,15.11,1.000,0.000
iaa-deflate,egress-2-12553b.bin,compress,3,8192,0.2357,397.3,15.61,26.18,26.42,1.000,0.000
iaa-deflate,egress-2-12553b.bin,decompress,3,8192,0.2357,1113.5,7.23,12.71,12.73,1.000,0.000
iaa-deflate,egress-2-12553b.bin,compress,3,16384,0.3174,505.9,20.07,30.21,30.80,1.000,0.000
iaa-deflate,egress-2-12553b.bin,decompress,3,16384,0.3174,1281.8,7.53,15.06,15.12,1.000,0.000
iaa-deflate,egress-2-12553b.bin,compress,3,32768,0.3174,503.4,20.07,30.20,30.21,1.000,0.000
iaa-deflate,egress-2-12553b.bin,decompress,3,32768,0.3174,1265.0,7.53,15.07,15.08,1.000,0.000
iaa-deflate,egress-2-12553b.bin,compress,3,65536,0.3174,503.4,20.08,30.21,30.40,1.000,0.000
iaa-deflate,egress-2-12553b.bin,decompress,3,65536,0.3174,1282.1,8.50,15.04,15.05,1.000,0.000
iaa-deflate,egress-2-12553b.bin,compress,3,131072,0.3174,501.3,20.09,30.16,30.20,1.000,0.000
iaa-deflate,egress-2-12553b.bin,decompress,3,131072,0.3174,1264.7,7.52,15.20,15.30,1.000,0.000
iaa-deflate,egress-2-12553b.bin,compress,3,0,0.3174,503.1,20.35,30.19,30.81,1.000,0.000
iaa-deflate,egress-2-12553b.bin,decompress,3,0,0.3174,1273.2,7.52,15.09,15.14,1.000,0.000
iaa-deflate,egress-2-12553b.bin,compress,6,8192,0.2357,395.3,19.11,25.75,25.82,0.992,0.008
iaa-deflate,egress-2-12553b.bin,decompress,6,8192,0.2357,1114.1,5.22,12.71,12.77,1.000,0.000
iaa-deflate,egress-2-12553b.bin,compress,6,16384,0.3174,504.5,20.18,30.20,30.88,1.000,0.000
iaa-deflate,egress-2-12553b.bin,decompress,6,16384,0.3174,1283.9,7.57,15.09,15.14,1.000,0.000
iaa-deflate,egress-2-12553b.bin,compress,6,32768,0.3174,501.3,20.07,30.16,30.53,1.000,0.000
iaa-deflate,egress-2-12553b.bin,decompress,6,32768,0.3174,1265.0,7.52,15.08,15.09,1.000,0.000
iaa-deflate,egress-2-12553b.bin,compress,6,65536,0.3174,505.2,20.07,30.14,30.15,1.000,0.000
iaa-deflate,egress-2-12553b.bin,decompress,6,65536,0.3174,1276.6,9.27,15.09,15.10,1.000,0.000
iaa-deflate,egress-2-12553b.bin,compress,6,131072,0.3174,501.1,20.46,30.20,30.43,1.000,0.000
iaa-deflate,egress-2-12553b.bin,decompress,6,131072,0.3174,1270.5,7.52,15.08,15.11,1.000,0.000
iaa-deflate,egress-2-12553b.bin,compress,6,0,0.3174,503.2,20.07,30.14,30.21,1.000,0.000
iaa-deflate,egress-2-12553b.bin,decompress,6,0,0.3174,1267.9,7.53,15.06,15.11,1.000,0.000
iaa-deflate,egress-2-12553b.bin,compress,9,8192,0.2357,397.4,15.62,25.76,25.84,1.000,0.000
iaa-deflate,egress-2-12553b.bin,decompress,9,8192,0.2357,1115.4,5.18,12.67,12.71,1.000,0.000
iaa-deflate,egress-2-12553b.bin,compress,9,16384,0.3174,503.4,20.06,30.20,30.56,1.000,0.000
iaa-deflate,egress-2-12553b.bin,decompress,9,16384,0.3174,1284.7,7.52,15.06,15.07,1.000,0.000
iaa-deflate,egress-2-12553b.bin,compress,9,32768,0.3174,502.8,20.42,30.19,31.80,1.000,0.000
iaa-deflate,egress-2-12553b.bin,decompress,9,32768,0.3174,1263.9,7.55,15.07,15.10,1.000,0.000
iaa-deflate,egress-2-12553b.bin,compress,9,65536,0.3174,503.4,20.12,30.16,30.17,1.000,0.000
iaa-deflate,egress-2-12553b.bin,decompress,9,65536,0.3174,1272.1,7.78,15.15,15.26,1.000,0.000
iaa-deflate,egress-2-12553b.bin,compress,9,131072,0.3174,500.2,21.18,30.22,33.27,1.000,0.000
iaa-deflate,egress-2-12553b.bin,decompress,9,131072,0.3174,1271.2,7.69,15.08,15.09,1.000,0.000
iaa-deflate,egress-2-12553b.bin,compress,9,0,0.3174,503.4,20.08,30.16,30.16,1.000,0.000
iaa-deflate,egress-2-12553b.bin,decompress,9,0,0.3174,1264.7,7.53,15.08,15.10,1.000,0.000
iaa-deflate,egress-7-423691b.bin,compress,1,8192,0.1882,418.0,15.21,24.72,24.72,1.000,0.000
iaa-deflate,egress-7-423691b.bin,decompress,1,8192,0.1882,1113.8,5.19,12.48,12.69,1.000,0.000
iaa-deflate,egress-7-423691b.bin,compress,1,16384,0.1989,592.0,22.97,32.91,32.91,1.000,0.000
iaa-deflate,egress-7-423691b.bin,decompress,1,16384,0.1989,1526.6,8.38,16.62,16.64,1.000,0.000
iaa-deflate,egress-7-423691b.bin,compress,1,32768,0.2025,743.2,39.37,49.29,49.52,1.000,0.000
iaa-deflate,egress-7-423691b.bin,decompress,1,32768,0.2025,1945.1,14.53,22.07,22.10,1.000,0.000
iaa-deflate,egress-7-423691b.bin,compress,1,65536,0.2042,848.8,76.14,82.18,82.21,0.997,0.003
iaa-deflate,egress-7-423691b.bin,decompress,1,65536,0.2042,2241.3,28.37,34.43,34.46,1.000,0.000
iaa-deflate,egress-7-423691b.bin,compress,1,131072,0.2048,918.6,137.97,148.06,148.41,1.000,0.000
iaa-deflate,egress-7-423691b.bin,decompress,1,131072,0.2048,2431.9,51.52,59.12,59.15,1.000,0.000
iaa-deflate,egress-7-423691b.bin,compress,1,0,0.3240,969.2,432.35,442.97,443.70,1.000,0.000
iaa-deflate,egress-7-423691b.bin,decompress,1,0,0.3240,2423.7,172.46,179.98,180.00,1.000,0.000
iaa-deflate,egress-7-423691b.bin,compress,3,8192,0.1882,424.2,14.71,24.68,24.69,1.000,0.000
iaa-deflate,egress-7-423691b.bin,decompress,3,8192,0.1882,1121.1,5.23,12.49,12.71,1.000,0.000
iaa-deflate,egress-7-423691b.bin,compress,3,16384,0.1989,589.5,22.93,32.87,32.90,1.000,0.000
iaa-deflate,egress-7-423691b.bin,decompress,3,16384,0.1989,1519.3,8.40,15.90,15.93,1.000,0.000
iaa-deflate,egress-7-423691b.bin,compress,3,32768,0.2025,742.9,42.25,49.95,52.63,1.000,0.000
iaa-deflate,egress-7-423691b.bin,decompress,3,32768,0.2025,1934.0,14.56,22.09,22.12,1.000,0.000
iaa-deflate,egress-7-423691b.bin,compress,3,65536,0.2042,851.1,72.21,82.16,82.16,1.000,0.000
iaa-deflate,egress-7-423691b.bin,decompress,3,65536,0.2042,2246.4,26.83,34.37,34.38,1.000,0.000
iaa-deflate,egress-7-423691b.bin,compress,3,131072,0.2048,918.2,137.79,148.80,149.33,1.000,0.000
iaa-deflate,egress-7-423691b.bin,decompress,3,131072,0.2048,2433.4,51.52,59.10,59.12,1.000,0.000
iaa-deflate,egress-7-423691b.bin,compress,3,0,0.3240,969.2,432.32,442.35,442.36,1.000,0.000
iaa-deflate,egress-7-423691b.bin,decompress,3,0,0.3240,2423.1,172.57,180.90,181.11,1.000,0.000
iaa-deflate,egress-7-423691b.bin,compress,6,8192,0.1882,417.3,18.16,25.97,27.58,1.000,0.000
iaa-deflate,egress-7-423691b.bin,decompress,6,8192,0.1882,1113.4,5.19,12.48,12.71,1.000,0.000
iaa-deflate,egress-7-423691b.bin,compress,6,16384,0.1989,592.5,22.98,32.88,33.62,1.000,0.000
iaa-deflate,egress-7-423691b.bin,decompress,6,16384,0.1989,1520.2,8.38,15.96,15.99,1.000,0.000
iaa-deflate,egress-7-423691b.bin,compress,6,32768,0.2025,742.1,39.52,49.92,49.99,1.000,0.000
iaa-deflate,egress-7-423691b.bin,decompress,6,32768,0.2025,1939.6,14.57,22.08,22.09,1.000,0.000
iaa-deflate,egress-7-423691b.bin,compress,6,65536,0.2042,851.3,72.22,82.19,82.19,1.000,0.000
iaa-deflate,egress-7-423691b.bin,decompress,6,65536,0.2042,2241.5,26.83,34.42,34.43,1.000,0.000
iaa-deflate,egress-7-423691b.bin,compress,6,131072,0.2048,918.8,138.03,147.99,147.99,1.000,0.000
iaa-deflate,egress-7-423691b.bin,decompress,6,131072,0.2048,2433.0,51.51,59.11,59.12,1.000,0.000
iaa-deflate,egress-7-423691b.bin,compress,6,0,0.3240,969.1,436.76,442.34,442.38,1.000,0.000
iaa-deflate,egress-7-423691b.bin,decompress,6,0,0.3240,2423.8,172.42,179.99,180.00,1.000,0.000
iaa-deflate,egress-7-423691b.bin,compress,9,8192,0.1882,420.9,15.38,24.74,24.74,1.000,0.000
iaa-deflate,egress-7-423691b.bin,decompress,9,8192,0.1882,1113.4,5.22,12.71,12.71,1.000,0.000
iaa-deflate,egress-7-423691b.bin,compress,9,16384,0.1989,592.2,23.17,32.86,33.54,1.000,0.000
iaa-deflate,egress-7-423691b.bin,decompress,9,16384,0.1989,1518.9,8.37,15.99,15.99,1.000,0.000
iaa-deflate,egress-7-423691b.bin,compress,9,32768,0.2025,742.8,39.33,49.99,50.84,1.000,0.000
iaa-deflate,egress-7-423691b.bin,decompress,9,32768,0.2025,1943.2,14.54,22.13,22.22,1.000,0.000
iaa-deflate,egress-7-423691b.bin,compress,9,65536,0.2042,850.9,72.20,82.18,82.26,1.000,0.000
iaa-deflate,egress-7-423691b.bin,decompress,9,65536,0.2042,2246.5,26.92,34.36,34.37,1.000,0.000
iaa-deflate,egress-7-423691b.bin,compress,9,131072,0.2048,918.3,137.81,147.98,147.99,1.000,0.000
iaa-deflate,egress-7-423691b.bin,decompress,9,131072,0.2048,2432.8,51.51,59.12,59.13,1.000,0.000
iaa-deflate,egress-7-423691b.bin,compress,9,0,0.3240,969.1,432.32,443.16,445.10,1.000,0.000
iaa-deflate,egress-7-423691b.bin,decompress,9,0,0.3240,2423.9,172.47,179.97,179.99,1.000,0.000
iaa-deflate,egress-5-206881b.bin,compress,1,8192,0.2032,421.1,14.53,24.82,25.43,1.000,0.000
iaa-deflate,egress-5-206881b.bin,decompress,1,8192,0.2032,1067.6,5.50,12.97,13.01,1.000,0.000
iaa-deflate,egress-5-206881b.bin,compress,1,16384,0.1980,592.1,22.83,32.93,34.70,1.000,0.000
iaa-deflate,egress-5-206881b.bin,decompress,1,16384,0.1980,1495.1,8.63,16.18,16.23,1.000,0.000
iaa-deflate,egress-5-206881b.bin,compress,1,32768,0.1941,743.2,39.34,49.46,49.97,1.000,0.000
iaa-deflate,egress-5-206881b.bin,decompress,1,32768,0.1941,1914.9,14.89,22.38,22.61,1.000,0.000
iaa-deflate,egress-5-206881b.bin,compress,1,65536,0.1927,850.6,72.12,82.30,82.34,1.000,0.000
iaa-deflate,egress-5-206881b.bin,decompress,1,65536,0.1927,2227.7,27.13,34.61,34.62,1.000,0.000
iaa-deflate,egress-5-206881b.bin,compress,1,131072,0.2153,909.0,139.16,149.54,149.54,1.000,0.000
iaa-deflate,egress-5-206881b.bin,decompress,1,131072,0.2153,2515.0,49.77,57.32,57.34,1.000,0.000
iaa-deflate,egress-5-206881b.bin,compress,1,0,0.3198,940.0,215.13,225.37,225.39,1.000,0.000
iaa-deflate,egress-5-206881b.bin,decompress,1,0,0.3198,2346.1,86.10,93.36,93.39,1.000,0.000
iaa-deflate,egress-5-206881b.bin,compress,3,8192,0.2032,421.3,14.89,24.81,25.64,1.000,0.000
iaa-deflate,egress-5-206881b.bin,decompress,3,8192,0.2032,1068.4,5.53,12.82,13.03,1.000,0.000
iaa-deflate,egress-5-206881b.bin,compress,3,16384,0.1980,590.3,22.74,32.93,33.58,1.000,0.000
iaa-deflate,egress-5-206881b.bin,decompress,3,16384,0.1980,1500.1,8.62,16.19,16.23,1.000,0.000
iaa-deflate,egress-5-206881b.bin,compress,3,32768,0.1941,743.3,39.16,49.30,49.30,1.000,0.000
iaa-deflate,egress-5-206881b.bin,decompress,3,32768,0.1941,1908.7,14.81,22.31,22.37,1.000,0.000
iaa-deflate,egress-5-206881b.bin,compress,3,65536,0.1927,851.6,72.36,82.90,83.27,1.000,0.000
iaa-deflate,egress-5-206881b.bin,decompress,3,65536,0.1927,2224.3,27.12,34.66,34.66,1.000,0.000
iaa-deflate,egress-5-206881b.bin,compress,3,131072,0.2153,908.9,142.89,149.53,150.26,1.000,0.000
iaa-deflate,egress-5-206881b.bin,decompress,3,131072,0.2153,2515.5,49.76,57.31,57.31,1.000,0.000
iaa-deflate,egress-5-206881b.bin,compress,3,0,0.3198,940.2,215.11,225.36,225.38,1.000,0.000
iaa-deflate,egress-5-206881b.bin,decompress,3,0,0.3198,2345.3,85.90,93.39,93.39,1.000,0.000
iaa-deflate,egress-5-206881b.bin,compress,6,8192,0.2032,418.5,14.88,24.75,24.81,1.000,0.000
iaa-deflate,egress-5-206881b.bin,decompress,6,8192,0.2032,1091.5,5.52,12.79,12.80,1.000,0.000
iaa-deflate,egress-5-206881b.bin,compress,6,16384,0.1980,590.3,22.75,32.92,33.63,1.000,0.000
iaa-deflate,egress-5-206881b.bin,decompress,6,16384,0.1980,1490.3,8.63,16.21,16.27,1.000,0.000
iaa-deflate,egress-5-206881b.bin,compress,6,32768,0.1941,743.9,39.17,49.34,49.35,1.000,0.000
iaa-deflate,egress-5-206881b.bin,decompress,6,32768,0.1941,1906.1,14.81,22.32,22.34,1.000,0.000
iaa-deflate,egress-5-206881b.bin,compress,6,65536,0.1927,850.8,72.14,83.30,85.53,1.000,0.000
iaa-deflate,egress-5-206881b.bin,decompress,6,65536,0.1927,2223.2,27.12,34.65,34.66,1.000,0.000
iaa-deflate,egress-5-206881b.bin,compress,6,131072,0.2153,909.0,139.16,149.56,150.25,1.000,0.000
iaa-deflate,egress-5-206881b.bin,decompress,6,131072,0.2153,2514.9,49.78,57.29,57.33,1.000,0.000
iaa-deflate,egress-5-206881b.bin,compress,6,0,0.3198,940.1,215.33,225.34,225.35,1.000,0.000
iaa-deflate,egress-5-206881b.bin,decompress,6,0,0.3198,2345.3,85.89,93.38,93.39,1.000,0.000
iaa-deflate,egress-5-206881b.bin,compress,9,8192,0.2032,421.8,14.52,24.76,24.76,1.000,0.000
iaa-deflate,egress-5-206881b.bin,decompress,9,8192,0.2032,1100.4,5.21,13.03,13.04,1.000,0.000
iaa-deflate,egress-5-206881b.bin,compress,9,16384,0.1980,591.8,22.75,32.90,32.90,1.000,0.000
iaa-deflate,egress-5-206881b.bin,decompress,9,16384,0.1980,1481.8,8.64,16.23,16.23,1.000,0.000
iaa-deflate,egress-5-206881b.bin,compress,9,32768,0.1941,744.4,39.16,49.99,50.02,1.000,0.000
iaa-deflate,egress-5-206881b.bin,decompress,9,32768,0.1941,1905.5,14.83,22.36,22.39,1.000,0.000
iaa-deflate,egress-5-206881b.bin,compress,9,65536,0.1927,800.2,81.00,83.08,84.46,1.000,0.000
iaa-deflate,egress-5-206881b.bin,decompress,9,65536,0.1927,2223.9,27.13,34.64,34.64,1.000,0.000
iaa-deflate,egress-5-206881b.bin,compress,9,131072,0.2153,908.9,139.17,149.60,149.78,1.000,0.000
iaa-deflate,egress-5-206881b.bin,decompress,9,131072,0.2153,2514.1,49.75,57.40,59.75,1.000,0.000
iaa-deflate,egress-5-206881b.bin,compress,9,0,0.3198,940.0,215.21,225.35,225.39,1.000,0.000
iaa-deflate,egress-5-206881b.bin,decompress,9,0,0.3198,2345.6,85.88,93.43,93.44,1.000,0.000
iaa-deflate,egress-4-93392b.bin,compress,1,8192,0.2032,423.6,16.11,24.76,27.08,1.000,0.000
iaa-deflate,egress-4-93392b.bin,decompress,1,8192,0.2032,1077.5,5.55,13.02,13.03,1.000,0.000
iaa-deflate,egress-4-93392b.bin,compress,1,16384,0.2043,590.0,22.92,32.94,33.55,1.000,0.000
iaa-deflate,egress-4-93392b.bin,decompress,1,16384,0.2043,1476.4,8.70,16.26,16.27,1.000,0.000
iaa-deflate,egress-4-93392b.bin,compress,1,32768,0.2108,740.8,39.37,49.47,50.11,1.000,0.000
iaa-deflate,egress-4-93392b.bin,decompress,1,32768,0.2108,1897.1,14.88,22.41,22.45,1.000,0.000
iaa-deflate,egress-4-93392b.bin,compress,1,65536,0.2228,840.8,73.13,83.20,83.29,1.000,0.000
iaa-deflate,egress-4-93392b.bin,decompress,1,65536,0.2228,2206.3,27.38,34.89,34.90,1.000,0.000
iaa-deflate,egress-4-93392b.bin,compress,1,131072,0.3139,882.0,101.00,111.09,111.22,1.000,0.000
iaa-deflate,egress-4-93392b.bin,decompress,1,131072,0.3139,2190.0,40.29,47.87,47.88,1.000,0.000
iaa-deflate,egress-4-93392b.bin,compress,1,0,0.3139,882.7,100.97,111.09,111.12,1.000,0.000
iaa-deflate,egress-4-93392b.bin,decompress,1,0,0.3139,2189.8,40.30,47.84,47.88,1.000,0.000
iaa-deflate,egress-4-93392b.bin,compress,3,8192,0.2032,421.5,14.59,24.78,24.83,1.000,0.000
iaa-deflate,egress-4-93392b.bin,decompress,3,8192,0.2032,1073.6,5.55,13.01,13.04,1.000,0.000
iaa-deflate,egress-4-93392b.bin,compress,3,16384,0.2043,590.2,28.11,33.02,33.24,1.000,0.000
iaa-deflate,egress-4-93392b.bin,decompress,3,16384,0.2043,1475.3,8.76,16.23,16.25,1.000,0.000
iaa-deflate,egress-4-93392b.bin,compress,3,32768,0.2108,742.3,39.40,49.48,49.53,1.000,0.000
iaa-deflate,egress-4-93392b.bin,decompress,3,32768,0.2108,1896.9,15.43,22.45,22.47,1.000,0.000
iaa-deflate,egress-4-93392b.bin,compress,3,65536,0.2228,840.8,73.24,83.82,83.86,1.000,0.000
iaa-deflate,egress-4-93392b.bin,decompress,3,65536,0.2228,2204.1,27.38,34.91,34.97,1.000,0.000
iaa-deflate,egress-4-93392b.bin,compress,3,131072,0.3139,882.3,101.75,111.10,111.11,1.000,0.000
iaa-deflate,egress-4-93392b.bin,decompress,3,131072,0.3139,2191.6,40.38,47.80,47.80,1.000,0.000
iaa-deflate,egress-4-93392b.bin,compress,3,0,0.3139,882.1,100.97,111.74,111.84,1.000,0.000
iaa-deflate,egress-4-93392b.bin,decompress,3,0,0.3139,2190.5,40.29,47.81,47.82,1.000,0.000
iaa-deflate,egress-4-93392b.bin,compress,6,8192,0.2032,423.5,15.33,24.75,24.77,1.000,0.000
iaa-deflate,egress-4-93392b.bin,decompress,6,8192,0.2032,1068.8,5.22,13.02,13.05,1.000,0.000
iaa-deflate,egress-4-93392b.bin,compress,6,16384,0.2043,591.8,24.08,32.93,32.95,1.000,0.000
iaa-deflate,egress-4-93392b.bin,decompress,6,16384,0.2043,1490.3,8.73,16.27,16.30,1.000,0.000
iaa-deflate,egress-4-93392b.bin,compress,6,32768,0.2108,741.6,39.38,49.46,49.50,1.000,0.000
iaa-deflate,egress-4-93392b.bin,decompress,6,32768,0.2108,1897.3,14.88,22.40,22.41,1.000,0.000
iaa-deflate,egress-4-93392b.bin,compress,6,65536,0.2228,840.1,73.16,83.19,83.34,1.000,0.000
iaa-deflate,egress-4-93392b.bin,decompress,6,65536,0.2228,2202.1,29.65,34.92,34.94,1.000,0.000
iaa-deflate,egress-4-93392b.bin,compress,6,131072,0.3139,882.4,101.69,111.16,111.71,1.000,0.000
iaa-deflate,egress-4-93392b.bin,decompress,6,131072,0.3139,2191.7,40.30,47.84,47.85,1.000,0.000
iaa-deflate,egress-4-93392b.bin,compress,6,0,0.3139,882.4,100.96,111.04,111.06,1.000,0.000
iaa-deflate,egress-4-93392b.bin,decompress,6,0,0.3139,2189.5,40.92,47.85,47.88,1.000,0.000
iaa-deflate,egress-4-93392b.bin,compress,9,8192,0.2032,418.5,14.58,24.75,24.75,1.000,0.000
iaa-deflate,egress-4-93392b.bin,decompress,9,8192,0.2032,1084.5,5.53,13.02,13.07,1.000,0.000
iaa-deflate,egress-4-93392b.bin,compress,9,16384,0.2043,592.1,22.82,32.92,32.92,1.000,0.000
iaa-deflate,egress-4-93392b.bin,decompress,9,16384,0.2043,1476.7,8.68,16.25,16.26,1.000,0.000
iaa-deflate,egress-4-93392b.bin,compress,9,32768,0.2108,739.3,48.36,49.43,49.46,0.998,0.002
iaa-deflate,egress-4-93392b.bin,decompress,9,32768,0.2108,1903.8,14.88,22.43,22.44,0.999,0.001
iaa-deflate,egress-4-93392b.bin,compress,9,65536,0.2228,840.7,73.18,83.20,83.27,1.000,0.000
iaa-deflate,egress-4-93392b.bin,decompress,9,65536,0.2228,2204.4,28.12,34.94,34.94,1.000,0.000
iaa-deflate,egress-4-93392b.bin,compress,9,131072,0.3139,882.4,101.42,111.07,111.08,1.000,0.000
iaa-deflate,egress-4-93392b.bin,decompress,9,131072,0.3139,2191.4,40.30,47.82,47.85,1.000,0.000
iaa-deflate,egress-4-93392b.bin,compress,9,0,0.3139,882.3,101.00,111.06,111.07,1.000,0.000
iaa-deflate,egress-4-93392b.bin,decompress,9,0,0.3139,2192.6,40.29,47.80,47.84,1.000,0.000
iaa-deflate,egress-0-1294b.bin,compress,1,8192,0.4212,178.6,5.10,12.61,12.65,1.000,0.000
iaa-deflate,egress-0-1294b.bin,decompress,1,8192,0.4212,254.0,2.95,10.53,10.56,1.000,0.000
iaa-deflate,egress-0-1294b.bin,compress,1,16384,0.4212,178.3,5.15,12.59,12.60,1.000,0.000
iaa-deflate,egress-0-1294b.bin,decompress,1,16384,0.4212,253.5,2.95,10.49,10.52,1.000,0.000
iaa-deflate,egress-0-1294b.bin,compress,1,32768,0.4212,180.1,5.09,12.58,12.61,1.000,0.000
iaa-deflate,egress-0-1294b.bin,decompress,1,32768,0.4212,261.1,2.56,10.51,10.52,1.000,0.000
iaa-deflate,egress-0-1294b.bin,compress,1,65536,0.4212,178.4,5.45,12.61,12.63,1.000,0.000
iaa-deflate,egress-0-1294b.bin,decompress,1,65536,0.4212,252.8,2.96,10.51,10.52,1.000,0.000
iaa-deflate,egress-0-1294b.bin,compress,1,131072,0.4212,181.1,5.03,12.62,12.65,1.000,0.000
iaa-deflate,egress-0-1294b.bin,decompress,1,131072,0.4212,254.6,2.94,10.25,10.26,1.000,0.000
iaa-deflate,egress-0-1294b.bin,compress,1,0,0.4212,177.6,5.05,12.60,12.62,1.000,0.000
iaa-deflate,egress-0-1294b.bin,decompress,1,0,0.4212,265.9,2.95,10.55,10.58,1.000,0.000
iaa-deflate,egress-0-1294b.bin,compress,3,8192,0.4212,178.2,7.17,12.61,12.66,1.000,0.000
iaa-deflate,egress-0-1294b.bin,decompress,3,8192,0.4212,253.0,2.94,10.52,10.52,1.000,0.000
iaa-deflate,egress-0-1294b.bin,compress,3,16384,0.4212,178.5,5.03,12.55,12.60,1.000,0.000
iaa-deflate,egress-0-1294b.bin,decompress,3,16384,0.4212,261.4,3.36,10.52,10.53,0.999,0.001
iaa-deflate,egress-0-1294b.bin,compress,3,32768,0.4212,179.7,4.90,12.62,13.10,1.000,0.000
iaa-deflate,egress-0-1294b.bin,decompress,3,32768,0.4212,253.7,2.98,10.52,10.55,1.000,0.000
iaa-deflate,egress-0-1294b.bin,compress,3,65536,0.4212,178.5,5.04,12.59,12.67,1.000,0.000
iaa-deflate,egress-0-1294b.bin,decompress,3,65536,0.4212,267.1,2.96,10.00,10.03,1.000,0.000
iaa-deflate,egress-0-1294b.bin,compress,3,131072,0.4212,178.6,5.03,12.62,12.62,1.000,0.000
iaa-deflate,egress-0-1294b.bin,decompress,3,131072,0.4212,253.6,2.94,10.32,10.51,1.000,0.000
iaa-deflate,egress-0-1294b.bin,compress,3,0,0.4212,178.5,5.04,12.66,12.66,1.000,0.000
iaa-deflate,egress-0-1294b.bin,decompress,3,0,0.4212,253.6,2.97,10.54,10.54,1.000,0.000
iaa-deflate,egress-0-1294b.bin,compress,6,8192,0.4212,178.8,5.03,12.60,12.66,1.000,0.000
iaa-deflate,egress-0-1294b.bin,decompress,6,8192,0.4212,254.0,2.94,10.51,10.53,1.000,0.000
iaa-deflate,egress-0-1294b.bin,compress,6,16384,0.4212,183.6,5.04,12.61,12.61,1.000,0.000
iaa-deflate,egress-0-1294b.bin,decompress,6,16384,0.4212,253.8,2.99,10.54,10.55,1.000,0.000
iaa-deflate,egress-0-1294b.bin,compress,6,32768,0.4212,178.4,5.04,12.58,12.58,1.000,0.000
iaa-deflate,egress-0-1294b.bin,decompress,6,32768,0.4212,254.7,2.97,10.50,10.52,1.000,0.000
iaa-deflate,egress-0-1294b.bin,compress,6,65536,0.4212,182.2,5.22,12.39,12.40,1.000,0.000
iaa-deflate,egress-0-1294b.bin,decompress,6,65536,0.4212,254.0,2.96,10.53,10.55,1.000,0.000
iaa-deflate,egress-0-1294b.bin,compress,6,131072,0.4212,178.7,5.07,12.59,12.60,1.000,0.000
iaa-deflate,egress-0-1294b.bin,decompress,6,131072,0.4212,253.5,4.32,10.51,10.51,1.000,0.000
